MSG,4,333,3,A57B4D,103,2025/02/12,23:38:56.264,2025/02/12,23:38:56.264,,,362.0,140.3,,,2176,,,,,
MSG,5,333,4,8990D8,104,2025/02/12,23:38:59.594,2025/02/12,23:38:59.594,,28000,,,,,,,0,,0,0
MSG,4,333,4,8990D8,104,2025/02/12,23:38:59.595,2025/02/12,23:38:59.595,,,464.0,326.9,,,0,,,,,
MSG,6,333,3,A57B4D,103,2025/02/12,23:38:59.922,2025/02/12,23:38:59.922,,16025,,,,,,0114,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:00.140,2025/02/12,23:39:00.140,,,365.0,140.3,,,2496,,,,,
MSG,4,333,4,8990D8,104,2025/02/12,23:39:00.577,2025/02/12,23:39:00.577,,,464.0,326.9,,,0,,,,,
MSG,5,333,4,8990D8,104,2025/02/12,23:39:01.561,2025/02/12,23:39:01.561,,28000,,,,,,,0,,0,0
MSG,5,333,4,8990D8,104,2025/02/12,23:39:01.779,2025/02/12,23:39:01.779,,28000,,,,,,,0,,0,0
MSG,5,333,3,A57B4D,103,2025/02/12,23:39:03.253,2025/02/12,23:39:03.253,,16300,,,,,,,0,,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:03.254,2025/02/12,23:39:03.254,,,366.0,140.3,,,2624,,,,,
MSG,5,333,3,A57B4D,103,2025/02/12,23:39:04.237,2025/02/12,23:39:04.237,,16350,,,,,,,0,,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:04.291,2025/02/12,23:39:04.291,,,367.0,140.4,,,2624,,,,,
MSG,5,333,3,A57B4D,103,2025/02/12,23:39:05.273,2025/02/12,23:39:05.273,,16400,,,,,,,0,,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:05.274,2025/02/12,23:39:05.274,,,367.0,140.3,,,2624,,,,,
MSG,5,333,3,A57B4D,103,2025/02/12,23:39:06.039,2025/02/12,23:39:06.039,,16425,,,,,,,0,,0,0
MSG,5,333,3,A57B4D,103,2025/02/12,23:39:07.240,2025/02/12,23:39:07.240,,16475,,,,,,,0,,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:07.240,2025/02/12,23:39:07.240,,16475,,,37.24535,-121.89892,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:07.294,2025/02/12,23:39:07.294,,,368.0,140.3,,,2496,,,,,
MSG,5,333,4,8990D8,104,2025/02/12,23:39:07.459,2025/02/12,23:39:07.459,,28000,,,,,,,0,,0,0
MSG,4,333,4,8990D8,104,2025/02/12,23:39:07.512,2025/02/12,23:39:07.512,,,464.0,326.9,,,0,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:08.386,2025/02/12,23:39:08.386,,16525,,,37.24389,-121.89743,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:08.387,2025/02/12,23:39:08.387,,,369.0,140.3,,,2368,,,,,
MSG,5,333,4,8990D8,104,2025/02/12,23:39:08.387,2025/02/12,23:39:08.387,,28000,,,,,,,0,,0,0
MSG,4,333,4,8990D8,104,2025/02/12,23:39:08.441,2025/02/12,23:39:08.441,,,464.0,326.9,,,0,,,,,
MSG,5,333,4,8990D8,104,2025/02/12,23:39:08.605,2025/02/12,23:39:08.605,,28000,,,,,,,0,,0,0
MSG,1,333,3,A57B4D,103,2025/02/12,23:39:08.987,2025/02/12,23:39:08.987,UAL412,,,,,,,,,,,
MSG,5,333,4,8990D8,104,2025/02/12,23:39:08.987,2025/02/12,23:39:08.987,,28000,,,,,,,0,,0,0
MSG,5,333,4,8990D8,104,2025/02/12,23:39:10.134,2025/02/12,23:39:10.134,,28000,,,,,,,0,,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:10.135,2025/02/12,23:39:10.135,,16600,,,37.24155,-121.89495,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:10.189,2025/02/12,23:39:10.189,,,370.0,140.3,,,2240,,,,,
MSG,5,333,4,8990D8,104,2025/02/12,23:39:11.008,2025/02/12,23:39:11.008,,28000,,,,,,,0,,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:11.063,2025/02/12,23:39:11.063,,16625,,,37.24035,-121.89373,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:11.117,2025/02/12,23:39:11.117,,,371.0,140.3,,,2176,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:12.046,2025/02/12,23:39:12.046,,16675,,,37.23886,-121.89224,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:12.100,2025/02/12,23:39:12.100,,,371.0,140.3,,,2112,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:13.028,2025/02/12,23:39:13.028,,16700,,,37.23766,-121.89097,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:13.029,2025/02/12,23:39:13.029,,,372.0,140.5,,,2048,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:13.903,2025/02/12,23:39:13.903,,16725,,,37.23648,-121.88973,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:13.956,2025/02/12,23:39:13.956,,,373.0,140.5,,,2048,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:14.995,2025/02/12,23:39:14.995,,16750,,,37.23513,-121.88835,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:15.049,2025/02/12,23:39:15.049,,,373.0,140.5,,,2112,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:15.978,2025/02/12,23:39:15.978,,16800,,,37.23369,-121.88686,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:15.978,2025/02/12,23:39:15.978,,,375.0,140.5,,,2112,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:17.944,2025/02/12,23:39:17.944,,16875,,,37.23111,-121.88419,,,0,0,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:18.873,2025/02/12,23:39:18.873,,16900,,,37.22978,-121.88280,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:18.926,2025/02/12,23:39:18.926,,,376.0,140.5,,,2240,,,,,
MSG,6,333,3,A57B4D,103,2025/02/12,23:39:19.637,2025/02/12,23:39:19.637,,16900,,,,,,0111,0,0,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:19.800,2025/02/12,23:39:19.800,,16950,,,37.22855,-121.88156,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:19.800,2025/02/12,23:39:19.800,,,376.0,140.5,,,2240,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:20.675,2025/02/12,23:39:20.675,,16975,,,37.22736,-121.88029,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:20.728,2025/02/12,23:39:20.728,,,377.0,140.5,,,2304,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:22.640,2025/02/12,23:39:22.640,,17050,,,37.22466,-121.87753,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:22.694,2025/02/12,23:39:22.694,,,377.0,140.5,,,2432,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:23.677,2025/02/12,23:39:23.677,,17100,,,37.22345,-121.87623,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:23.678,2025/02/12,23:39:23.678,,,378.0,140.3,,,2496,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:24.770,2025/02/12,23:39:24.770,,17125,,,37.22195,-121.87473,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:24.770,2025/02/12,23:39:24.770,,,378.0,140.3,,,2624,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:26.626,2025/02/12,23:39:26.626,,17225,,,37.21939,-121.87204,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:26.627,2025/02/12,23:39:26.627,,,379.0,140.3,,,2880,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:28.538,2025/02/12,23:39:28.538,,17325,,,37.21670,-121.86925,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:28.538,2025/02/12,23:39:28.538,,,379.0,140.3,,,3008,,,,,
MSG,1,333,3,A57B4D,103,2025/02/12,23:39:29.030,2025/02/12,23:39:29.030,UAL412,,,,,,,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:29.411,2025/02/12,23:39:29.411,,17350,,,37.21563,-121.86811,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:29.412,2025/02/12,23:39:29.412,,,379.0,140.3,,,3008,,,,,
MSG,6,333,3,A57B4D,103,2025/02/12,23:39:29.848,2025/02/12,23:39:29.848,,17350,,,,,,0110,0,0,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:30.394,2025/02/12,23:39:30.394,,17400,,,37.21428,-121.86668,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:30.395,2025/02/12,23:39:30.395,,,380.0,140.1,,,3008,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:31.433,2025/02/12,23:39:31.433,,17450,,,37.21293,-121.86531,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:31.487,2025/02/12,23:39:31.487,,,380.0,140.1,,,3072,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:32.633,2025/02/12,23:39:32.633,,17525,,,37.21129,-121.86357,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:32.634,2025/02/12,23:39:32.634,,,380.0,140.1,,,3136,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:34.654,2025/02/12,23:39:34.654,,17625,,,37.20859,-121.86076,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:34.655,2025/02/12,23:39:34.655,,,381.0,140.1,,,3264,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:35.802,2025/02/12,23:39:35.802,,17700,,,37.20711,-121.85922,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:35.855,2025/02/12,23:39:35.855,,,381.0,140.1,,,3392,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:37.658,2025/02/12,23:39:37.658,,17800,,,37.20438,-121.85638,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:37.712,2025/02/12,23:39:37.712,,,381.0,140.1,,,3328,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:38.641,2025/02/12,23:39:38.641,,17875,,,37.20315,-121.85510,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:38.695,2025/02/12,23:39:38.695,,,381.0,140.1,,,3392,,,,,
MSG,1,333,3,A57B4D,103,2025/02/12,23:39:38.696,2025/02/12,23:39:38.696,UAL412,,,,,,,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:39.569,2025/02/12,23:39:39.569,,17900,,,37.20181,-121.85369,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:39.570,2025/02/12,23:39:39.570,,,381.0,140.1,,,3392,,,,,
MSG,6,333,3,A57B4D,103,2025/02/12,23:39:39.787,2025/02/12,23:39:39.787,,17900,,,,,,0099,0,0,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:40.553,2025/02/12,23:39:40.553,,17975,,,37.20044,-121.85229,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:40.606,2025/02/12,23:39:40.606,,,381.0,140.1,,,3392,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:41.699,2025/02/12,23:39:41.699,,18025,,,37.19896,-121.85074,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:41.753,2025/02/12,23:39:41.753,,,381.0,140.1,,,3392,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:42.682,2025/02/12,23:39:42.682,,18075,,,37.19760,-121.84931,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:42.736,2025/02/12,23:39:42.736,,,381.0,140.1,,,3392,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:43.665,2025/02/12,23:39:43.665,,18150,,,37.19623,-121.84790,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:43.665,2025/02/12,23:39:43.665,,,381.0,140.1,,,3392,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:44.703,2025/02/12,23:39:44.703,,18200,,,37.19490,-121.84650,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:44.757,2025/02/12,23:39:44.757,,,381.0,140.1,,,3392,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:45.849,2025/02/12,23:39:45.849,,18275,,,37.19328,-121.84483,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:45.850,2025/02/12,23:39:45.850,,,381.0,140.1,,,3456,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:46.778,2025/02/12,23:39:46.778,,18325,,,37.19206,-121.84352,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:46.778,2025/02/12,23:39:46.778,,,381.0,140.1,,,3520,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:47.760,2025/02/12,23:39:47.760,,18375,,,37.19082,-121.84226,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:47.761,2025/02/12,23:39:47.761,,,381.0,140.1,,,3392,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:48.744,2025/02/12,23:39:48.744,,18425,,,37.18947,-121.84083,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:48.798,2025/02/12,23:39:48.798,,,381.0,140.1,,,3392,,,,,
MSG,1,333,3,A57B4D,103,2025/02/12,23:39:48.908,2025/02/12,23:39:48.908,UAL412,,,,,,,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:49.291,2025/02/12,23:39:49.291,,18450,,,37.18867,-121.83999,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:49.344,2025/02/12,23:39:49.344,,,381.0,140.1,,,3392,,,,,
MSG,6,333,3,A57B4D,103,2025/02/12,23:39:49.617,2025/02/12,23:39:49.617,,18450,,,,,,0111,0,0,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:49.782,2025/02/12,23:39:49.782,,18500,,,37.18798,-121.83927,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:49.835,2025/02/12,23:39:49.835,,,380.0,140.3,,,3328,,,,,
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:50.327,2025/02/12,23:39:50.327,,,380.0,140.3,,,3264,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:50.873,2025/02/12,23:39:50.873,,18550,,,37.18648,-121.83774,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:50.873,2025/02/12,23:39:50.873,,,380.0,140.3,,,3008,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:51.966,2025/02/12,23:39:51.966,,18600,,,37.18500,-121.83623,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:52.020,2025/02/12,23:39:52.020,,,381.0,140.3,,,2880,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:52.949,2025/02/12,23:39:52.949,,18650,,,37.18378,-121.83493,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:53.003,2025/02/12,23:39:53.003,,,381.0,140.3,,,2752,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:54.096,2025/02/12,23:39:54.096,,18700,,,37.18225,-121.83336,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:54.150,2025/02/12,23:39:54.150,,,381.0,140.3,,,2752,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:55.243,2025/02/12,23:39:55.243,,18750,,,37.18062,-121.83172,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:55.296,2025/02/12,23:39:55.296,,,382.0,140.3,,,2624,,,,,
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:55.843,2025/02/12,23:39:55.843,,,382.0,140.3,,,2432,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:56.280,2025/02/12,23:39:56.280,,18800,,,37.17913,-121.83014,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:56.334,2025/02/12,23:39:56.334,,,382.0,140.3,,,2368,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:56.717,2025/02/12,23:39:56.717,,18825,,,37.17857,-121.82960,,,0,0,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:57.153,2025/02/12,23:39:57.153,,18825,,,37.17801,-121.82900,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:57.154,2025/02/12,23:39:57.154,,,383.0,140.3,,,2176,,,,,
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:57.645,2025/02/12,23:39:57.645,,,384.0,140.2,,,2112,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:58.028,2025/02/12,23:39:58.028,,18875,,,37.17682,-121.82774,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:39:58.081,2025/02/12,23:39:58.081,,,384.0,140.2,,,1984,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:58.628,2025/02/12,23:39:58.628,,18875,,,37.17597,-121.82686,,,0,0,0,0
MSG,1,333,3,A57B4D,103,2025/02/12,23:39:59.066,2025/02/12,23:39:59.066,UAL412,,,,,,,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:39:59.120,2025/02/12,23:39:59.120,,18900,,,37.17531,-121.82617,,,0,0,0,0
MSG,6,333,3,A57B4D,103,2025/02/12,23:39:59.721,2025/02/12,23:39:59.721,,18900,,,,,,0123,0,0,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:00.158,2025/02/12,23:40:00.158,,18925,,,37.17378,-121.82459,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:00.211,2025/02/12,23:40:00.211,,,386.0,140.0,,,1408,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:01.086,2025/02/12,23:40:01.086,,18950,,,37.17256,-121.82324,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:01.086,2025/02/12,23:40:01.086,,,387.0,139.8,,,1280,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:02.015,2025/02/12,23:40:02.015,,18975,,,37.17131,-121.82196,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:02.068,2025/02/12,23:40:02.068,,,388.0,139.6,,,1152,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:03.052,2025/02/12,23:40:03.052,,18975,,,37.16982,-121.82035,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:03.052,2025/02/12,23:40:03.052,,,390.0,139.4,,,1024,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:04.199,2025/02/12,23:40:04.199,,19000,,,37.16830,-121.81869,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:04.253,2025/02/12,23:40:04.253,,,390.0,139.0,,,960,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:06.056,2025/02/12,23:40:06.056,,19025,,,37.16583,-121.81600,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:06.109,2025/02/12,23:40:06.109,,,393.0,138.4,,,960,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:07.202,2025/02/12,23:40:07.202,,19050,,,37.16423,-121.81414,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:07.256,2025/02/12,23:40:07.256,,,395.0,138.1,,,1088,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:08.240,2025/02/12,23:40:08.240,,19075,,,37.16288,-121.81258,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:08.294,2025/02/12,23:40:08.294,,,396.0,137.7,,,1216,,,,,
MSG,1,333,3,A57B4D,103,2025/02/12,23:40:09.059,2025/02/12,23:40:09.059,UAL412,,,,,,,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:09.278,2025/02/12,23:40:09.278,,19100,,,37.16139,-121.81085,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:09.331,2025/02/12,23:40:09.331,,,397.0,137.2,,,1280,,,,,
MSG,6,333,3,A57B4D,103,2025/02/12,23:40:09.605,2025/02/12,23:40:09.605,,19100,,,,,,0105,0,0,0,0
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:10.151,2025/02/12,23:40:10.151,,19100,,,37.16029,-121.80957,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:10.152,2025/02/12,23:40:10.152,,,399.0,136.8,,,1216,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:11.134,2025/02/12,23:40:11.134,,19125,,,37.15897,-121.80799,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:11.134,2025/02/12,23:40:11.134,,,399.0,136.3,,,1280,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:12.117,2025/02/12,23:40:12.117,,19150,,,37.15762,-121.80638,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:12.117,2025/02/12,23:40:12.117,,,400.0,135.9,,,1344,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:12.991,2025/02/12,23:40:12.991,,19175,,,37.15645,-121.80489,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:13.045,2025/02/12,23:40:13.045,,,402.0,135.5,,,1280,,,,,
MSG,3,333,3,A57B4D,103,2025/02/12,23:40:14.083,2025/02/12,23:40:14.083,,19200,,,37.15512,-121.80326,,,0,0,0,0
MSG,4,333,3,A57B4D,103,2025/02/12,23:40:14.083,2025/02/12,23:40:14.083,,,403.0,135.0,,,1408,,,,,
